CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,Churn
C00398,52,F,49,33.48,1640.52,One Year,Electronic Check,No
C00399,65,M,31,111.37,3452.47,One Year,Credit Card,Yes
C00400,79,M,66,67.03,4423.98,Month-to-Month,Electronic Check,No
C00401,42,F,2,76.92,153.84,Month-to-Month,Electronic Check,Yes
C00402,52,M,50,112.81,5640.5,Month-to-Month,Bank Transfer,No
C00403,42,M,66,73.03,4819.98,Month-to-Month,Credit Card,Yes
C00404,46,F,47,55.36,2601.92,One Year,Electronic Check,Yes
C00405,35,M,16,99.72,1595.52,Month-to-Month,Mailed Check,Yes
C00406,63,M,6,64.29,385.74,Two Year,Bank Transfer,Yes
C00407,35,F,12,51.85,622.2,Month-to-Month,Mailed Check,No
C00408,19,F,65,92.32,6000.8,Month-to-Month,Bank Transfer,No
C00409,71,F,3,100.16,300.48,Two Year,Electronic Check,Yes
C00410,52,M,9,99.17,892.53,One Year,Bank Transfer,Yes
C00411,33,F,16,117.77,1884.32,Month-to-Month,Electronic Check,Yes
C00412,78,F,51,98.67,5032.17,One Year,Mailed Check,No
C00413,58,M,5,96.99,484.95,Month-to-Month,Electronic Check,Yes
C00414,53,F,68,105.75,7191.0,Two Year,Bank Transfer,No
C00415,50,F,8,20.02,160.16,One Year,Bank Transfer,Yes
C00416,21,F,20,56.24,1124.8,Month-to-Month,Bank Transfer,Yes
C00417,50,F,23,93.76,2156.48,One Year,Mailed Check,No
C00418,31,M,3,79.97,239.91,Two Year,Credit Card,Yes
C00419,38,F,23,37.76,868.48,One Year,Mailed Check,No
C00420,65,F,58,50.37,2921.46,Two Year,Electronic Check,No
C00421,37,M,2,53.68,107.36,Month-to-Month,Electronic Check,Yes
C00422,73,F,67,76.78,5144.26,Two Year,Mailed Check,No
C00423,25,M,39,103.16,4023.24,Two Year,Mailed Check,No
C00424,24,M,47,113.25,5322.75,One Year,Electronic Check,No
C00425,20,M,53,95.01,5035.53,Month-to-Month,Electronic Check,Yes
C00426,34,F,34,104.3,3546.2,Two Year,Electronic Check,No
C00427,50,M,55,67.01,3685.55,One Year,Credit Card,No
C00428,65,M,39,58.98,2300.22,Two Year,Credit Card,Yes
C00429,29,M,67,59.27,3971.09,Month-to-Month,Mailed Check,No
C00430,76,F,45,81.6,3672.0,Month-to-Month,Mailed Check,Yes
C00431,68,F,12,32.42,389.04,Month-to-Month,Credit Card,Yes
C00432,39,F,26,77.95,2026.7,Month-to-Month,Bank Transfer,Yes
C00433,72,F,5,86.51,432.55,One Year,Credit Card,Yes
C00434,39,F,16,63.89,1022.24,One Year,Mailed Check,No
C00435,63,F,35,115.32,4036.2,One Year,Credit Card,No
C00436,47,F,1,80.82,80.82,Two Year,Bank Transfer,No
C00437,55,M,51,42.0,2142.0,Month-to-Month,Mailed Check,No
C00438,55,M,65,67.92,4414.8,Month-to-Month,Electronic Check,No
C00439,62,M,51,87.54,4464.54,Two Year,Mailed Check,No
C00440,68,M,42,52.36,2199.12,One Year,Credit Card,No
C00441,71,F,21,27.96,587.16,One Year,Credit Card,Yes
C00442,25,M,54,78.34,4230.36,Month-to-Month,Bank Transfer,Yes
C00443,44,M,66,114.79,7576.14,One Year,Credit Card,No
C00444,44,M,59,68.51,4042.09,Month-to-Month,Bank Transfer,No
C00445,51,M,57,110.61,6304.77,One Year,Mailed Check,Yes
C00446,38,F,11,103.5,1138.5,Two Year,Credit Card,No
C00447,47,F,68,34.74,2362.32,One Year,Mailed Check,No
C00448,50,F,38,90.82,3451.16,Month-to-Month,Electronic Check,No
C00449,45,M,12,63.55,762.6,Two Year,Electronic Check,Yes
C00450,64,F,40,45.02,1800.8,Month-to-Month,Bank Transfer,No
C00451,50,M,56,88.69,4966.64,Month-to-Month,Credit Card,Yes
C00452,22,F,52,94.27,4902.04,Two Year,Mailed Check,No
C00453,77,F,11,37.99,417.89,Month-to-Month,Mailed Check,Yes
C00454,78,F,12,111.44,1337.28,Two Year,Credit Card,Yes
C00455,65,F,56,95.11,5326.16,Month-to-Month,Mailed Check,Yes
C00456,36,F,39,113.34,4420.26,One Year,Credit Card,Yes
C00457,21,M,44,51.71,2275.24,One Year,Credit Card,Yes
C00458,52,F,34,113.93,3873.62,Month-to-Month,Electronic Check,Yes
C00459,66,M,2,56.85,113.7,One Year,Credit Card,No
C00460,34,M,4,25.4,101.6,Two Year,Mailed Check,No
C00461,61,M,10,96.3,963.0,Two Year,Credit Card,Yes
C00462,45,M,70,90.35,6324.5,One Year,Electronic Check,No
C00463,47,M,55,79.79,4388.45,Two Year,Electronic Check,No
C00464,46,F,9,68.99,620.91,Month-to-Month,Bank Transfer,Yes
C00465,63,F,33,23.22,766.26,Month-to-Month,Mailed Check,No
C00466,70,F,66,82.46,5442.36,Month-to-Month,Credit Card,No
C00467,23,F,71,61.68,4379.28,One Year,Mailed Check,No
C00468,52,M,30,76.02,2280.6,Two Year,Mailed Check,No
C00469,77,F,70,62.93,4405.1,One Year,Credit Card,No
C00470,58,F,65,116.61,7579.65,Two Year,Electronic Check,No
C00471,54,M,69,80.41,5548.29,One Year,Mailed Check,No
C00472,41,M,40,94.92,3796.8,Month-to-Month,Bank Transfer,No
C00473,46,F,62,113.63,7045.06,Month-to-Month,Mailed Check,No
C00474,66,F,31,79.16,2453.96,Two Year,Electronic Check,No
C00475,63,M,19,21.21,402.99,Month-to-Month,Bank Transfer,No
C00476,70,F,56,23.43,1312.08,One Year,Bank Transfer,No
C00477,48,F,49,90.23,4421.27,Month-to-Month,Bank Transfer,No
C00478,52,F,24,47.91,1149.84,Month-to-Month,Bank Transfer,Yes
C00479,77,F,11,77.94,857.34,One Year,Credit Card,Yes
C00480,50,M,70,40.23,2816.1,Month-to-Month,Credit Card,No
C00481,69,M,38,47.02,1786.76,Two Year,Credit Card,No
C00482,78,M,16,70.46,1127.36,Month-to-Month,Bank Transfer,No
C00483,38,F,44,117.56,5172.64,One Year,Electronic Check,Yes
C00484,49,F,10,81.63,816.3,One Year,Mailed Check,Yes
C00485,40,F,69,113.61,7839.09,One Year,Bank Transfer,Yes
C00486,50,F,22,115.94,2550.68,Two Year,Electronic Check,Yes
C00487,20,F,69,40.81,2815.89,Month-to-Month,Mailed Check,No
C00488,35,M,37,51.12,1891.44,Month-to-Month,Bank Transfer,Yes
C00489,42,F,1,97.0,97.0,Month-to-Month,Mailed Check,No
C00490,59,F,71,106.68,7574.28,Two Year,Credit Card,No
C00491,48,M,36,71.92,2589.12,Two Year,Credit Card,Yes
C00492,71,F,48,119.32,5727.36,Month-to-Month,Credit Card,Yes
C00493,75,M,51,21.16,1079.16,One Year,Electronic Check,No
C00494,20,M,32,49.96,1598.72,Month-to-Month,Credit Card,Yes
C00495,57,M,21,82.32,1728.72,Month-to-Month,Electronic Check,Yes
C00496,63,M,4,66.93,267.72,One Year,Credit Card,No
C00497,41,M,17,31.66,538.22,Month-to-Month,Credit Card,No
C00498,67,F,37,56.78,2100.86,Month-to-Month,Credit Card,No
C00499,49,M,36,22.54,811.44,One Year,Electronic Check,Yes
C00500,64,M,63,84.27,5309.01,Two Year,Mailed Check,No
C00501,39,F,9,109.27,983.43,Month-to-Month,Electronic Check,Yes
C00502,40,F,41,108.49,4448.09,One Year,Bank Transfer,No
C00503,19,M,47,89.95,4227.65,One Year,Bank Transfer,No
C00504,44,F,43,66.58,2862.94,Month-to-Month,Electronic Check,No
C00505,59,F,15,71.2,1068.0,One Year,Electronic Check,No
C00506,19,M,53,33.69,1785.57,Month-to-Month,Mailed Check,Yes
C00507,43,M,34,54.1,1839.4,Month-to-Month,Electronic Check,Yes
C00508,34,F,27,38.77,1046.79,Month-to-Month,Credit Card,No
C00509,57,M,1,102.12,102.12,Two Year,Mailed Check,Yes
C00510,50,M,12,111.48,1337.76,Month-to-Month,Electronic Check,Yes
C00511,26,F,40,73.69,2947.6,Month-to-Month,Electronic Check,No
C00512,60,M,58,92.78,5381.24,Month-to-Month,Bank Transfer,Yes
C00513,71,M,68,32.15,2186.2,Month-to-Month,Mailed Check,No
C00514,65,M,52,80.85,4204.2,One Year,Bank Transfer,No
C00515,56,M,44,90.28,3972.32,Month-to-Month,Electronic Check,No
C00516,46,M,19,65.28,1240.32,Two Year,Mailed Check,No
C00517,59,F,23,44.33,1019.59,Two Year,Credit Card,No
C00518,72,F,60,107.74,6464.4,One Year,Electronic Check,No
C00519,43,M,57,94.29,5374.53,Month-to-Month,Electronic Check,No
C00520,52,F,26,109.99,2859.74,Month-to-Month,Bank Transfer,Yes
C00521,67,M,25,101.84,2546.0,Month-to-Month,Credit Card,No
C00522,42,M,6,119.04,714.24,One Year,Electronic Check,Yes
C00523,41,M,41,39.22,1608.02,Month-to-Month,Bank Transfer,Yes
C00524,30,M,46,28.67,1318.82,One Year,Bank Transfer,No
C00525,77,M,52,53.7,2792.4,Month-to-Month,Electronic Check,No
C00526,75,F,58,32.9,1908.2,Month-to-Month,Mailed Check,No
C00527,24,F,37,72.31,2675.47,Month-to-Month,Electronic Check,Yes
C00528,74,M,68,83.3,5664.4,Month-to-Month,Credit Card,Yes
C00529,53,F,52,77.83,4047.16,Two Year,Electronic Check,Yes
C00530,62,M,14,45.92,642.88,Month-to-Month,Mailed Check,No
C00531,37,F,25,110.88,2772.0,Two Year,Bank Transfer,Yes
C00532,18,M,47,22.12,1039.64,One Year,Credit Card,No
C00533,25,F,18,54.8,986.4,Two Year,Credit Card,No
C00534,63,M,8,91.9,735.2,Month-to-Month,Credit Card,Yes
C00535,33,M,63,96.69,6091.47,Two Year,Credit Card,No
C00536,31,F,53,61.61,3265.33,Month-to-Month,Mailed Check,No
C00537,29,F,50,21.69,1084.5,One Year,Mailed Check,No
C00538,68,M,38,81.8,3108.4,Month-to-Month,Mailed Check,Yes
C00539,40,F,3,26.31,78.93,Month-to-Month,Mailed Check,Yes
C00540,32,M,2,30.79,61.58,One Year,Bank Transfer,Yes
C00541,45,F,63,85.03,5356.89,One Year,Electronic Check,No
C00542,51,F,28,51.25,1435.0,Month-to-Month,Mailed Check,Yes
C00543,19,M,10,54.8,548.0,Month-to-Month,Electronic Check,Yes
C00544,49,F,57,68.68,3914.76,One Year,Credit Card,No
C00545,40,F,26,117.86,3064.36,Month-to-Month,Bank Transfer,Yes
C00546,39,M,20,116.54,2330.8,Month-to-Month,Bank Transfer,Yes
C00547,68,F,38,61.63,2341.94,Two Year,Electronic Check,Yes
C00548,42,M,45,46.55,2094.75,Two Year,Electronic Check,No
C00549,75,M,65,50.26,3266.9,Two Year,Electronic Check,Yes
C00550,79,M,35,46.88,1640.8,Two Year,Bank Transfer,No
C00551,78,M,64,73.22,4686.08,Month-to-Month,Mailed Check,No
C00552,39,M,62,80.69,5002.78,Two Year,Bank Transfer,No
C00553,75,F,34,68.88,2341.92,Month-to-Month,Mailed Check,No
C00554,75,M,30,60.8,1824.0,Month-to-Month,Credit Card,No
C00555,39,M,27,41.13,1110.51,Two Year,Mailed Check,No
C00556,66,F,0,68.25,0.0,Month-to-Month,Electronic Check,Yes
C00557,69,F,24,54.11,1298.64,One Year,Mailed Check,Yes
C00558,59,F,42,74.16,3114.72,Month-to-Month,Mailed Check,No
C00559,23,M,66,87.52,5776.32,Month-to-Month,Bank Transfer,No
C00560,32,M,62,83.33,5166.46,One Year,Electronic Check,No
C00561,71,M,50,66.25,3312.5,Month-to-Month,Credit Card,No
C00562,60,F,1,75.61,75.61,Month-to-Month,Mailed Check,Yes
C00563,77,M,63,48.49,3054.87,Month-to-Month,Credit Card,No
C00564,54,F,68,22.42,1524.56,Month-to-Month,Electronic Check,No
C00565,50,M,8,82.5,660.0,Month-to-Month,Mailed Check,Yes
C00566,25,F,1,45.26,45.26,Two Year,Bank Transfer,Yes
C00567,70,M,33,86.9,2867.7,Month-to-Month,Credit Card,No
C00568,77,M,59,94.7,5587.3,Two Year,Bank Transfer,No
C00569,61,M,60,111.59,6695.4,Month-to-Month,Credit Card,No
C00570,61,F,30,115.81,3474.3,Month-to-Month,Electronic Check,Yes
C00571,22,F,9,21.05,189.45,Month-to-Month,Mailed Check,No
C00572,56,M,35,119.04,4166.4,Month-to-Month,Credit Card,Yes
C00573,21,M,48,88.3,4238.4,Month-to-Month,Bank Transfer,No
C00574,23,M,69,84.35,5820.15,Month-to-Month,Credit Card,No
C00575,62,F,48,21.52,1032.96,Month-to-Month,Credit Card,Yes
C00576,49,M,2,106.12,212.24,Month-to-Month,Credit Card,Yes
C00577,69,M,4,34.55,138.2,One Year,Credit Card,Yes
C00578,47,M,60,103.73,6223.8,Two Year,Credit Card,No
C00579,64,M,25,21.56,539.0,Month-to-Month,Credit Card,No
C00580,52,F,71,84.6,6006.6,One Year,Bank Transfer,No
C00581,72,F,4,63.48,253.92,One Year,Credit Card,Yes
C00582,57,M,14,40.08,561.12,Month-to-Month,Credit Card,Yes
C00583,69,M,15,30.76,461.4,Two Year,Credit Card,No
C00584,33,F,0,64.01,0.0,Two Year,Mailed Check,Yes
C00585,30,F,15,32.33,484.95,Month-to-Month,Electronic Check,No
C00586,67,M,36,68.64,2471.04,One Year,Electronic Check,No
C00587,77,F,2,82.52,165.04,One Year,Electronic Check,No
C00588,59,F,51,102.74,5239.74,Month-to-Month,Bank Transfer,Yes
C00589,47,M,46,87.86,4041.56,Month-to-Month,Bank Transfer,No
C00590,36,F,12,26.52,318.24,Two Year,Bank Transfer,No
C00591,34,F,54,50.74,2739.96,Two Year,Credit Card,No
C00592,73,M,20,48.8,976.0,Month-to-Month,Electronic Check,No
C00593,36,M,65,111.5,7247.5,Month-to-Month,Credit Card,No
C00594,45,F,53,106.78,5659.34,Two Year,Mailed Check,No
C00595,75,M,26,57.01,1482.26,Month-to-Month,Electronic Check,Yes
C00596,72,F,37,27.12,1003.44,One Year,Mailed Check,No
C00597,43,M,57,109.41,6236.37,Month-to-Month,Mailed Check,Yes
C00598,54,F,61,108.82,6638.02,Month-to-Month,Credit Card,No
C00599,43,M,45,105.47,4746.15,Month-to-Month,Electronic Check,No
C00600,70,F,10,104.51,1045.1,Month-to-Month,Mailed Check,No
C00601,79,F,71,68.03,4830.13,Month-to-Month,Electronic Check,Yes
C00602,40,F,7,37.74,264.18,One Year,Mailed Check,No
C00603,26,M,70,67.75,4742.5,One Year,Mailed Check,Yes
C00604,29,M,63,69.46,4375.98,Month-to-Month,Credit Card,No
C00605,70,F,20,68.99,1379.8,One Year,Electronic Check,Yes
C00606,18,F,71,73.88,5245.48,Month-to-Month,Credit Card,No
C00607,75,M,62,45.77,2837.74,Month-to-Month,Credit Card,Yes
C00608,75,M,63,56.62,3567.06,Month-to-Month,Credit Card,No
C00609,18,M,19,63.42,1204.98,Month-to-Month,Credit Card,Yes
C00610,64,M,7,33.11,231.77,Two Year,Credit Card,Yes
C00611,51,M,57,65.54,3735.78,One Year,Mailed Check,No
C00612,49,M,45,101.05,4547.25,Month-to-Month,Electronic Check,No
C00613,79,F,30,102.81,3084.3,One Year,Electronic Check,Yes
C00614,71,M,8,61.16,489.28,Month-to-Month,Credit Card,Yes
C00615,65,F,14,71.88,1006.32,Month-to-Month,Electronic Check,Yes
C00616,42,M,25,23.37,584.25,Month-to-Month,Mailed Check,Yes
C00617,57,M,9,87.44,786.96,Two Year,Credit Card,Yes
C00618,62,F,28,60.46,1692.88,Month-to-Month,Bank Transfer,Yes
C00619,70,F,35,64.55,2259.25,Two Year,Bank Transfer,Yes
C00620,18,M,36,107.37,3865.32,Month-to-Month,Mailed Check,No
C00621,33,F,70,66.18,4632.6,Month-to-Month,Mailed Check,No
C00622,78,F,22,22.12,486.64,Two Year,Bank Transfer,Yes
C00623,56,F,40,42.75,1710.0,Month-to-Month,Credit Card,Yes
C00624,22,F,27,67.56,1824.12,Two Year,Mailed Check,Yes
C00625,39,M,47,62.44,2934.68,Two Year,Bank Transfer,No
C00626,46,F,37,106.04,3923.48,Two Year,Credit Card,Yes
C00627,72,M,30,74.21,2226.3,Month-to-Month,Mailed Check,No
C00628,20,M,13,88.96,1156.48,Month-to-Month,Electronic Check,Yes
C00629,29,M,28,66.93,1874.04,Two Year,Electronic Check,No
C00630,43,M,50,63.97,3198.5,One Year,Electronic Check,No
C00631,33,F,48,64.63,3102.24,One Year,Credit Card,No
C00632,68,F,42,61.09,2565.78,Month-to-Month,Mailed Check,No
C00633,54,M,71,73.86,5244.06,Month-to-Month,Bank Transfer,No
C00634,39,M,4,45.04,180.16,One Year,Mailed Check,No
C00635,74,M,41,109.11,4473.51,Month-to-Month,Electronic Check,No
C00636,46,M,6,53.31,319.86,Month-to-Month,Electronic Check,Yes
C00637,31,F,41,34.75,1424.75,Month-to-Month,Credit Card,No
C00638,45,M,35,29.66,1038.1,Month-to-Month,Bank Transfer,Yes
C00639,22,F,26,21.34,554.84,Two Year,Credit Card,Yes
C00640,64,M,57,62.29,3550.53,One Year,Bank Transfer,No
C00641,66,M,45,38.76,1744.2,Month-to-Month,Mailed Check,No
C00642,47,M,65,22.16,1440.4,Month-to-Month,Credit Card,No
C00643,63,M,24,72.0,1728.0,One Year,Credit Card,No
C00644,79,F,26,88.0,2288.0,Month-to-Month,Credit Card,Yes
C00645,69,F,0,28.58,0.0,Two Year,Electronic Check,Yes
C00646,22,F,41,66.09,2709.69,Two Year,Electronic Check,No
C00647,29,M,51,94.36,4812.36,Two Year,Bank Transfer,Yes
C00648,33,M,24,118.58,2845.92,One Year,Mailed Check,Yes
C00649,43,F,53,86.72,4596.16,Month-to-Month,Credit Card,No
C00650,43,F,66,44.48,2935.68,One Year,Electronic Check,No
C00651,65,M,5,91.66,458.3,Month-to-Month,Credit Card,Yes
C00652,38,M,57,79.79,4548.03,Month-to-Month,Bank Transfer,No
C00653,56,F,69,41.18,2841.42,Month-to-Month,Bank Transfer,No
C00654,53,M,52,105.11,5465.72,Month-to-Month,Mailed Check,No
C00655,50,M,65,62.74,4078.1,Month-to-Month,Bank Transfer,No
C00656,79,F,57,116.2,6623.4,Month-to-Month,Credit Card,Yes
C00657,47,M,1,92.29,92.29,One Year,Mailed Check,Yes
C00658,54,F,21,84.46,1773.66,Two Year,Mailed Check,Yes
C00659,40,M,36,92.84,3342.24,Month-to-Month,Electronic Check,Yes
C00660,75,F,19,67.81,1288.39,One Year,Credit Card,Yes
C00661,27,M,23,70.52,1621.96,Month-to-Month,Bank Transfer,No
C00662,71,F,64,105.12,6727.68,Two Year,Electronic Check,No
C00663,22,F,64,88.09,5637.76,Month-to-Month,Credit Card,No
C00664,53,F,0,109.72,0.0,Two Year,Credit Card,Yes
C00665,51,F,2,109.08,218.16,Month-to-Month,Mailed Check,Yes
C00666,69,M,45,117.65,5294.25,Two Year,Mailed Check,No
C00667,48,M,54,90.02,4861.08,Month-to-Month,Credit Card,No
C00668,27,F,63,70.23,4424.49,Month-to-Month,Electronic Check,Yes
C00669,75,M,44,36.63,1611.72,Month-to-Month,Mailed Check,No
C00670,36,M,25,90.54,2263.5,Month-to-Month,Mailed Check,Yes
C00671,75,M,64,49.16,3146.24,Two Year,Credit Card,No
C00672,49,M,23,48.29,1110.67,One Year,Credit Card,No
C00673,18,M,34,43.83,1490.22,Month-to-Month,Mailed Check,Yes
C00674,73,F,23,107.51,2472.73,Two Year,Electronic Check,Yes
C00675,22,F,27,106.8,2883.6,Month-to-Month,Mailed Check,Yes
C00676,62,F,15,83.1,1246.5,Two Year,Credit Card,Yes
C00677,21,F,58,67.3,3903.4,Month-to-Month,Mailed Check,Yes
C00678,33,M,53,87.21,4622.13,Two Year,Credit Card,No
C00679,41,M,15,80.72,1210.8,Month-to-Month,Mailed Check,Yes
C00680,33,F,14,61.57,861.98,One Year,Credit Card,Yes
C00681,72,M,10,57.96,579.6,Month-to-Month,Credit Card,No
C00682,19,M,64,58.28,3729.92,One Year,Electronic Check,No
C00683,66,F,67,78.91,5286.97,One Year,Credit Card,No
C00684,45,M,42,84.77,3560.34,Month-to-Month,Mailed Check,Yes
C00685,49,F,68,65.17,4431.56,Two Year,Credit Card,No
C00686,44,F,12,116.87,1402.44,Two Year,Bank Transfer,Yes
C00687,37,M,9,28.38,255.42,Two Year,Mailed Check,No
C00688,41,M,40,54.7,2188.0,Two Year,Electronic Check,No
C00689,29,F,49,61.91,3033.59,Two Year,Mailed Check,No
C00690,67,F,70,21.69,1518.3,Two Year,Electronic Check,No
C00691,52,M,58,56.5,3277.0,Two Year,Bank Transfer,Yes
C00692,77,F,38,47.37,1800.06,Month-to-Month,Electronic Check,Yes
C00693,50,F,2,70.6,141.2,Two Year,Credit Card,Yes
C00694,50,F,6,53.64,321.84,Two Year,Bank Transfer,Yes
C00695,78,M,48,92.62,4445.76,One Year,Bank Transfer,No
C00696,68,F,25,70.99,1774.75,Month-to-Month,Electronic Check,Yes
C00697,60,M,32,32.98,1055.36,Month-to-Month,Mailed Check,No
C00698,54,F,47,95.01,4465.47,Two Year,Electronic Check,No
C00699,29,M,1,29.92,29.92,Two Year,Electronic Check,Yes
C00700,20,F,70,103.9,7273.0,Month-to-Month,Bank Transfer,Yes
C00701,18,M,31,113.14,3507.34,Month-to-Month,Credit Card,No
C00702,50,M,3,52.24,156.72,Month-to-Month,Mailed Check,No
C00703,57,M,19,112.61,2139.59,One Year,Electronic Check,Yes
C00704,27,F,35,99.3,3475.5,Month-to-Month,Credit Card,No
C00705,60,F,31,112.24,3479.44,One Year,Credit Card,Yes
C00706,61,F,27,86.63,2339.01,Two Year,Mailed Check,Yes
C00707,46,M,0,43.56,0.0,One Year,Credit Card,Yes
C00708,30,F,59,109.45,6457.55,Month-to-Month,Electronic Check,No
C00709,29,M,55,38.43,2113.65,Two Year,Bank Transfer,Yes
C00710,48,F,34,41.31,1404.54,One Year,Credit Card,No
C00711,63,M,29,47.11,1366.19,Month-to-Month,Bank Transfer,No
C00712,19,M,53,50.42,2672.26,Month-to-Month,Mailed Check,No
C00713,78,M,35,71.45,2500.75,One Year,Mailed Check,Yes
C00714,68,F,54,91.35,4932.9,Two Year,Credit Card,No
C00715,67,F,57,112.62,6419.34,Two Year,Bank Transfer,Yes
C00716,52,F,64,28.84,1845.76,Month-to-Month,Electronic Check,No
C00717,40,M,68,115.44,7849.92,Month-to-Month,Bank Transfer,No
C00718,34,M,50,112.13,5606.5,Month-to-Month,Credit Card,No
C00719,43,F,21,25.4,533.4,One Year,Bank Transfer,No
C00720,25,F,52,56.03,2913.56,Two Year,Bank Transfer,No
C00721,46,F,35,101.31,3545.85,Month-to-Month,Mailed Check,No
C00722,43,M,67,81.16,5437.72,Month-to-Month,Credit Card,Yes
C00723,27,M,35,97.91,3426.85,Two Year,Bank Transfer,Yes
C00724,43,M,51,91.9,4686.9,Two Year,Credit Card,No
C00725,79,M,52,69.68,3623.36,Month-to-Month,Electronic Check,No
C00726,51,M,49,24.12,1181.88,Two Year,Credit Card,No
C00727,68,F,40,78.43,3137.2,One Year,Electronic Check,No
C00728,58,M,17,24.86,422.62,Month-to-Month,Credit Card,No
C00729,24,M,21,80.37,1687.77,Month-to-Month,Credit Card,No
C00730,21,M,65,100.04,6502.6,Month-to-Month,Bank Transfer,No
C00731,75,M,20,78.5,1570.0,Month-to-Month,Bank Transfer,Yes
C00732,70,M,43,119.7,5147.1,One Year,Electronic Check,No
C00733,67,F,46,65.59,3017.14,Month-to-Month,Electronic Check,No
C00734,62,M,38,94.88,3605.44,Month-to-Month,Mailed Check,Yes
C00735,28,M,28,86.72,2428.16,One Year,Bank Transfer,Yes
C00736,46,M,53,119.14,6314.42,Month-to-Month,Electronic Check,No
C00737,73,F,16,91.32,1461.12,One Year,Bank Transfer,Yes
C00738,53,F,59,36.4,2147.6,Month-to-Month,Credit Card,No
C00739,42,F,30,115.55,3466.5,Month-to-Month,Mailed Check,Yes
C00740,38,M,48,86.78,4165.44,Two Year,Bank Transfer,Yes
C00741,78,F,1,25.93,25.93,Month-to-Month,Bank Transfer,Yes
C00742,74,M,47,85.76,4030.72,One Year,Bank Transfer,No
C00743,53,M,13,108.31,1408.03,Month-to-Month,Bank Transfer,Yes
C00744,27,F,58,77.7,4506.6,Two Year,Electronic Check,Yes
C00745,54,M,57,55.4,3157.8,Two Year,Electronic Check,No
C00746,26,M,57,102.09,5819.13,Month-to-Month,Mailed Check,No
C00747,41,M,50,98.25,4912.5,One Year,Credit Card,Yes
C00748,52,F,1,74.42,74.42,Month-to-Month,Credit Card,Yes
C00749,66,M,40,35.44,1417.6,Two Year,Mailed Check,No
C00750,52,M,15,45.1,676.5,Month-to-Month,Credit Card,Yes
C00751,65,F,3,93.85,281.55,Two Year,Electronic Check,Yes
C00752,53,M,11,100.61,1106.71,Month-to-Month,Bank Transfer,Yes
C00753,35,M,28,47.93,1342.04,One Year,Credit Card,No
C00754,66,F,6,56.8,340.8,Two Year,Bank Transfer,No
C00755,56,M,13,27.76,360.88,Two Year,Bank Transfer,No
C00756,49,M,11,91.35,1004.85,Month-to-Month,Electronic Check,Yes
C00757,41,M,4,20.36,81.44,One Year,Bank Transfer,No
C00758,40,M,31,24.65,764.15,Month-to-Month,Credit Card,No
C00759,79,M,42,20.43,858.06,Month-to-Month,Electronic Check,No
C00760,49,F,68,84.53,5748.04,Month-to-Month,Mailed Check,No
C00761,54,F,44,61.74,2716.56,Month-to-Month,Electronic Check,No
C00762,29,F,8,49.75,398.0,One Year,Credit Card,Yes
C00763,66,F,48,111.27,5340.96,Month-to-Month,Electronic Check,No
C00764,72,M,32,39.28,1256.96,One Year,Credit Card,Yes
C00765,30,M,17,58.94,1001.98,Month-to-Month,Credit Card,Yes
C00766,40,M,8,114.03,912.24,Month-to-Month,Electronic Check,Yes
C00767,42,M,61,62.71,3825.31,One Year,Credit Card,No
C00768,52,M,56,75.47,4226.32,Month-to-Month,Mailed Check,No
C00769,58,F,28,28.03,784.84,Month-to-Month,Credit Card,No
C00770,47,F,24,99.02,2376.48,Month-to-Month,Mailed Check,Yes
C00771,34,M,14,62.28,871.92,Month-to-Month,Mailed Check,Yes
C00772,66,M,5,100.05,500.25,One Year,Credit Card,Yes
C00773,79,M,41,45.38,1860.58,Month-to-Month,Bank Transfer,Yes
C00774,37,F,28,62.25,1743.0,Month-to-Month,Mailed Check,Yes
C00775,65,M,3,98.65,295.95,Two Year,Mailed Check,Yes
C00776,42,M,56,117.39,6573.84,Two Year,Electronic Check,No
C00777,39,M,48,25.96,1246.08,Month-to-Month,Mailed Check,Yes
